"vectorField:0","vectorField:1","vectorField:2","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.61375,-0.57721,0.47564,-32.476,-0.074682,-0.044091,-0.010372,0.65813,-0.02617,0.24016,0.75663,0.60813,-117.56,2.8761,22.795
0.61835,-0.58471,0.48109,-32.851,-0.083174,-0.050354,-0.0081003,0.668,-0.026478,0.24831,0.75839,0.60265,-117.79,3.0928,22.617
0.62603,-0.5933,0.48775,-33.179,-0.10955,-0.062813,-0.0080978,0.67818,-0.035591,0.25609,0.76068,0.59648,-117.99,3.2848,22.459
0.63136,-0.59584,0.49089,-33.504,-0.013273,0.0077137,-0.010178,0.68687,-0.018021,0.26152,0.7637,0.59023,-118.2,3.477,22.301
0.63079,-0.59063,0.48918,-35.207,-0.022243,-0.0043872,-0.025256,0.72262,-0.023962,0.28574,0.77351,0.56571,-119.28,4.4877,21.465
0.61599,-0.59006,0.48353,-36.917,-0.098871,-0.043212,-0.0024447,0.77503,-0.037315,0.32743,0.77965,0.5338,-120.35,5.5031,20.627
0.62461,-0.6011,0.49164,-37.256,-0.10651,-0.058763,-0.011619,0.78764,-0.037044,0.33733,0.78079,0.5259,-120.56,5.7036,20.463
0.62731,-0.60218,0.49358,-37.643,-0.0096991,0.010754,-0.011522,0.79832,-0.018249,0.34413,0.78314,0.51794,-120.8,5.9355,20.273
0.62802,-0.59935,0.49305,-39.341,-0.017995,0.015421,-0.010237,0.83559,-0.025633,0.36858,0.78966,0.49049,-121.87,6.956,19.434
0.62597,-0.59862,0.49197,-39.59,-0.069829,0.015049,0.034137,0.84325,-0.036065,0.37433,0.79012,0.48538,-122.02,7.1049,19.312
0.61977,-0.59312,0.48614,-39.827,-0.073937,0.0067507,0.02848,0.85187,-0.036492,0.38092,0.79042,0.47972,-122.17,7.2472,19.195
0.61353,-0.59544,0.48138,-40.856,-0.090165,-0.02879,0.0032075,0.88984,-0.037335,0.41,0.7907,0.45463,-122.81,7.8597,18.696
0.61773,-0.60312,0.48607,-41.127,-0.094064,-0.038133,-0.0037164,0.89996,-0.037258,0.41835,0.7899,0.44838,-122.97,8.0215,18.566
0.62243,-0.60971,0.49069,-41.324,-0.0058548,0.005137,-0.016292,0.90509,-0.014771,0.42224,0.78976,0.44495,-123.1,8.1406,18.47
0.62221,-0.60061,0.48805,-43.023,-0.051503,0.012595,0.011707,0.94663,-0.034136,0.44596,0.79516,0.41089,-124.16,9.1705,17.635
0.61441,-0.59274,0.47955,-43.69,-0.060294,0.0041175,0.0078851,0.97019,-0.036463,0.461,0.79575,0.39276,-124.57,9.5714,17.31
0.61104,-0.59363,0.47755,-44.205,-0.066713,-0.0024129,0.0046932,0.98936,-0.037978,0.4749,0.79411,0.3793,-124.89,9.8773,17.064
0.61009,-0.59577,0.4776,-44.472,-0.07104,-0.026849,-0.01992,0.99945,-0.037712,0.48257,0.7927,0.37249,-125.05,10.036,16.936
0.61007,-0.59772,0.47745,-44.751,-0.079951,-0.032518,-0.017493,1.0101,-0.03852,0.49005,0.79167,0.36484,-125.22,10.202,16.803
0.61484,-0.60572,0.48234,-45.125,-0.09161,-0.04026,-0.014587,1.0247,-0.039419,0.50027,0.79005,0.35433,-125.45,10.426,16.625
0.61952,-0.61227,0.48718,-45.318,-0.097532,-0.044339,-0.013232,1.0323,-0.039801,0.5055,0.78921,0.34873,-125.57,10.543,16.532
0.62163,-0.61153,0.48912,-45.78,-0.0065959,0.010585,-0.01112,1.0452,-0.016015,0.51201,0.78993,0.33744,-125.86,10.826,16.306
0.62859,-0.6062,0.48653,-47.479,-0.025579,0.023181,-0.014682,1.0905,-0.037288,0.53352,0.79194,0.29696,-126.92,11.858,15.477
0.62557,-0.60346,0.48301,-47.776,-0.031663,-0.00566,-0.042701,1.1015,-0.037226,0.54019,0.79066,0.28818,-127.11,12.038,15.332
0.62196,-0.60041,0.47915,-48.067,-0.039925,-0.0069779,-0.036283,1.1125,-0.038474,0.54674,0.7893,0.27943,-127.29,12.214,15.192
0.61774,-0.59988,0.47641,-48.597,-0.055148,-0.010434,-0.025328,1.1335,-0.040519,0.55981,0.78569,0.26325,-127.62,12.533,14.938
0.61787,-0.6051,0.47917,-49.03,-0.067691,-0.014207,-0.017079,1.1513,-0.041886,0.57151,0.78159,0.25001,-127.88,12.793,14.732
0.62006,-0.61109,0.4834,-49.29,-0.075358,-0.016892,-0.012354,1.1623,-0.042555,0.57889,0.77867,0.242,-128.04,12.95,14.607
0.62394,-0.61247,0.48491,-49.534,-0.014064,0.010146,-0.02541,1.1708,-0.027316,0.58236,0.77851,0.23407,-128.2,13.099,14.489
0.63007,-0.60293,0.48079,-51.232,-0.024408,0.0093683,-0.024035,1.2218,-0.03272,0.60153,0.77697,0.18571,-129.26,14.132,13.668
0.6217,-0.60231,0.47823,-52.938,-0.070802,0.0031088,-0.013895,1.295,-0.053123,0.63903,0.75892,0.12526,-130.34,15.162,12.847
0.627,-0.61097,0.48285,-53.636,-0.01076,0.011338,-0.015167,1.3209,-0.021002,0.65176,0.75127,0.10393,-130.77,15.584,12.513
0.63503,-0.60119,0.4845,-55.335,-0.013806,0.019772,-0.013935,1.362,-0.027413,0.66084,0.74796,0.062047,-131.84,16.612,11.693
0.63016,-0.59869,0.48347,-57.034,-0.04856,-0.0011435,-0.037173,1.4262,-0.048147,0.68605,0.72752,0.0066653,-132.92,17.632,10.866
0.63065,-0.5993,0.48305,-57.307,-0.060357,-0.0059986,-0.028773,1.4394,-0.048606,0.69078,0.72305,-0.0048361,-133.09,17.796,10.734
0.63345,-0.6023,0.48513,-57.522,-0.0074923,0.0073957,-0.022321,1.4468,-0.020035,0.69329,0.72057,-0.011294,-133.23,17.925,10.631
0.63746,-0.59063,0.49397,-59.221,-0.024163,0.02546,-0.029324,1.502,-0.044943,0.70477,0.70651,-0.064416,-134.31,18.937,9.8008
0.60546,-0.55729,0.47068,-60.92,-0.032621,-0.025513,-0.077907,1.578,-0.044517,0.7247,0.67643,-0.13132,-135.4,19.936,8.9589
0.59377,-0.54943,0.46461,-61.336,-0.034567,-0.021791,-0.072016,1.5966,-0.045034,0.73102,0.66655,-0.14601,-135.65,20.168,8.7628
0.58883,-0.54694,0.46286,-61.536,-0.020713,-0.054466,-0.06918,1.6027,-0.015556,0.73366,0.66269,-0.15028,-135.77,20.278,8.6697
0.58702,-0.54322,0.46104,-61.795,-0.022529,-0.051557,-0.063304,1.6067,-0.015602,0.73368,0.66171,-0.15446,-135.92,20.419,8.55
0.58443,-0.54001,0.46141,-62.343,-0.026407,-0.044788,-0.050312,1.6153,-0.015722,0.73558,0.65781,-0.16188,-136.24,20.717,8.2967
0.58395,-0.54024,0.46264,-62.517,-0.034593,-0.042442,-0.091042,1.6204,-0.042804,0.73727,0.65494,-0.16582,-136.34,20.811,8.2162
0.5882,-0.54024,0.46381,-62.714,-0.035781,-0.039121,-0.085766,1.6288,-0.042977,0.73717,0.65277,-0.17455,-136.46,20.917,8.1255
0.59717,-0.54253,0.46732,-63.106,-0.037951,-0.03222,-0.075169,1.6457,-0.043234,0.73779,0.64736,-0.19127,-136.69,21.128,7.9437
0.59695,-0.53967,0.46386,-63.507,-0.043971,-0.086819,-0.11854,1.6618,-0.037015,0.73949,0.64083,-0.20611,-136.93,21.345,7.7565
0.58928,-0.53492,0.45699,-64.058,-0.056488,-0.077851,-0.095336,1.6826,-0.038367,0.74436,0.62949,-0.22287,-137.26,21.643,7.5016
0.58904,-0.56347,0.47393,-65.412,-0.089617,-0.061084,-0.041079,1.7357,-0.040128,0.76766,0.5877,-0.25554,-138.05,22.375,6.8808
0.59556,-0.58224,0.48722,-65.768,-0.099137,-0.05756,-0.026755,1.75,-0.039966,0.77573,0.57394,-0.26236,-138.26,22.577,6.7114
0.59534,-0.58609,0.49082,-66.029,0.0017535,-0.0017502,-0.021576,1.7564,-0.0087932,0.77865,0.56835,-0.26586,-138.41,22.729,6.584
0.59751,-0.58528,0.4916,-66.186,-0.030155,0.00019221,-0.066984,1.7612,-0.052629,0.77804,0.56685,-0.27081,-138.5,22.821,6.5071
0.60138,-0.58208,0.49116,-66.328,-0.031031,0.0010175,-0.067659,1.7688,-0.054085,0.77581,0.56564,-0.27958,-138.59,22.904,6.4373
0.60909,-0.57617,0.49024,-66.591,-0.032112,-0.11457,-0.20049,1.7829,-0.053374,0.77116,0.56356,-0.29617,-138.75,23.056,6.3081
0.58851,-0.50853,0.4434,-67.097,0.088832,-0.15044,-0.26797,1.7936,0.011128,0.74626,0.58089,-0.32507,-139.06,23.342,6.0621
0.57878,-0.38834,0.36567,-67.857,0.24922,-0.18079,-0.32953,1.744,0.11937,0.66225,0.66849,-0.33844,-139.54,23.706,5.7343
0.58997,-0.27723,0.29938,-68.732,0.41583,-0.19808,-0.369,1.5762,0.26455,0.51587,0.81594,-0.261,-140.07,24.01,5.4303
0.61855,-0.20564,0.26315,-69.633,0.5852,-0.2113,-0.40044,1.2647,0.42685,0.32424,0.94564,-0.025054,-140.62,24.228,5.1751
0.62426,-0.19829,0.26025,-69.768,0.61148,-0.21331,-0.40518,1.2051,0.452,0.29403,0.95543,0.02638,-140.71,24.255,5.1397
0.73109,-0.1091,0.23225,-70.551,0.41543,-0.2907,-0.42861,0.9089,0.30444,0.062541,0.96494,0.25491,-141.22,24.371,4.9553
0.83396,-0.012912,0.20185,-71.285,0.21409,-0.34139,-0.34748,0.74893,0.13146,-0.077465,0.92429,0.37375,-141.76,24.414,4.8036
0.87001,0.020682,0.19167,-71.52,0.14184,-0.35759,-0.31708,0.72621,0.061981,-0.10707,0.91525,0.38839,-141.96,24.413,4.7583
0.90592,0.067573,0.17356,-71.825,0.11824,-0.092945,-0.27593,0.70804,0.05725,-0.14387,0.90615,0.39773,-142.22,24.4,4.7035
0.93506,0.11072,0.15571,-72.094,0.05709,-0.074813,-0.23802,0.6992,0.0084213,-0.17348,0.89969,0.40057,-142.47,24.376,4.6599
0.95527,0.13985,0.14372,-72.278,0.015966,-0.060874,-0.21126,0.70064,-0.024202,-0.19153,0.89788,0.39639,-142.64,24.354,4.6327
0.95708,0.14319,0.14295,-72.361,0.0083292,0.03741,-0.0042864,0.70111,0.012999,-0.19354,0.89777,0.39566,-142.72,24.342,4.6209
0.95313,0.13928,0.14565,-72.455,0.0082086,0.037191,-0.010508,0.69994,0.011777,-0.19557,0.89702,0.39638,-142.81,24.328,4.6073
0.89026,0.076376,0.18408,-73.685,0.0151,0.034778,-0.095943,0.69375,-0.0017121,-0.15887,0.89875,0.40867,-143.98,24.19,4.3983
0.86427,0.050012,0.19894,-74.17,0.021281,0.033874,-0.12996,0.69574,-0.0064921,-0.14561,0.90048,0.4098,-144.41,24.159,4.3043
0.85063,0.036243,0.20652,-74.43,0.025191,0.0075686,-0.14583,0.69783,-0.0096051,-0.13746,0.90176,0.4098,-144.63,24.148,4.2512
0.81951,0.018513,0.20894,-74.763,0.030416,0.0070639,-0.15143,0.70072,-0.0077834,-0.12705,0.90335,0.40966,-144.92,24.138,4.1807
0.69677,-0.056534,0.22384,-76.313,0.055071,0.0051403,-0.17883,0.70882,-0.0026556,-0.059714,0.90491,0.42139,-146.18,24.173,3.8198
0.67214,-0.073754,0.22868,-76.752,0.061415,0.0046461,-0.18616,0.7099,-0.0022888,-0.045042,0.90395,0.42526,-146.48,24.202,3.7193
0.66341,-0.081744,0.23167,-76.978,0.064109,0.01304,-0.20088,0.71097,-0.0071703,-0.040058,0.90388,0.4259,-146.63,24.22,3.6669
0.66759,-0.15657,0.28153,-79.379,0.077312,0.018153,-0.19646,0.73017,-0.0088197,0.028576,0.90072,0.43346,-148.2,24.498,3.0656
0.71987,-0.24299,0.34837,-81.67,0.013095,0.10862,-0.00054862,0.76379,-0.020527,0.094649,0.89642,0.43299,-149.69,24.924,2.3839
0.71411,-0.26435,0.35328,-82.208,0.010192,0.11529,0.013919,0.77517,-0.021778,0.11718,0.89418,0.43209,-150.08,25.06,2.1954
0.70628,-0.27891,0.35404,-82.58,0.0089586,0.11926,0.02282,0.7834,-0.022506,0.13511,0.89153,0.43235,-150.34,25.161,2.0638
0.69979,-0.28806,0.35345,-82.816,0.0085103,0.12148,0.027989,0.78876,-0.022924,0.14971,0.88837,0.43403,-150.51,25.228,1.9801
0.65277,-0.31874,0.33468,-84.093,0.0093148,0.12496,0.025225,0.82361,-0.031639,0.21093,0.87885,0.42793,-151.39,25.624,1.5304
0.59424,-0.3427,0.30326,-85.324,0.014763,0.127,0.031952,0.86364,-0.033413,0.27939,0.86362,0.41965,-152.18,26.045,1.1245
0.57703,-0.34892,0.29318,-85.681,0.016946,0.12669,0.032808,0.87561,-0.033738,0.30427,0.85535,0.41928,-152.39,26.169,1.0172
0.56075,-0.35331,0.28243,-86.045,0.019473,0.12377,0.018205,0.88877,-0.038403,0.32574,0.84912,0.41579,-152.6,26.299,0.91109
0.54296,-0.35499,0.26994,-86.435,0.086786,0.19831,0.017607,0.9014,-0.026363,0.35356,0.83783,0.41598,-152.82,26.438,0.80204
0.40094,-0.32506,0.17991,-88.853,0.11515,0.18749,0.024922,0.95602,-0.018835,0.45246,0.79527,0.40352,-154.1,27.371,0.195
0.37023,-0.31564,0.16071,-89.618,0.12268,0.18473,0.021526,0.97027,-0.018404,0.47187,0.78714,0.39717,-154.41,27.624,0.060568
0,0.001,0,0,-3.4551e-21,0,0,0,0,1,0,0,-36.497,-21.607,64.571
0.00097714,-0.00017219,0.00012334,0,1.0253e-05,1.0294e-05,1.75e-05,0,1.0406e-05,1,0,0,-74.27,-5.96,45.431
0.00094182,0.00020874,-0.00026128,0,2.8142e-05,3.1883e-06,-5.4157e-06,0,2.8601e-05,1,0,0,-33.926,0.24908,23.642
0.00012941,-0.00012012,0.00015883,0,0.00060954,0.00067059,0.00051465,0,0.00033714,1,0,0,-73.095,-14.254,16.629
0.00096901,0.00021184,-0.00012689,0,1.0776e-06,-1.8952e-06,-3.6226e-06,0,1.1025e-06,1,0,0,-50.78,-35.15,0.75889
0,0.001,0,0,0,0,0,0,0,1,0,0,-45.203,-31.801,64.574
0,0.001,0,0,-5.5282e-20,0,0,0,0,1,0,0,-103.8,-40.047,49.561
0,0.001,0,0,0,0,0,0,0,1,0,0,-82.682,-40.543,63.026
0.00089529,-7.0938e-05,-0.00043696,0,-2.9285e-05,-1.4693e-05,-1.9788e-05,0,-1.655e-05,1,0,0,-13.444,-28.891,20.275
0.00095125,-0.00018275,0.00024645,0,1.0213e-06,4.5758e-06,4.554e-07,0,2.4765e-07,1,0,0,-98.066,-40.71,12.145
0.69003,-0.058339,0.31408,0,-0.08961,0.20481,0.14001,0,-0.039198,0.094408,-0.9208,-0.37844,-103.53,-36.951,19.32
0.69094,-0.065197,0.32834,-2.2337,-0.10619,0.16916,0.15466,0.092686,-0.043792,0.054582,-0.9521,-0.30086,-105.07,-36.815,18.606
0.68652,-0.064505,0.33183,-4.4459,-0.076032,0.22258,0.12419,0.17776,-0.03312,0.016378,-0.97353,-0.22796,-106.59,-36.671,17.874
0.68276,-0.070545,0.33405,-6.6654,-0.092609,0.18277,0.13546,0.2594,-0.040441,-0.023666,-0.98715,-0.15804,-108.11,-36.521,17.133
0.68789,-0.074417,0.33876,-7.364,-0.091228,0.17368,0.13,0.28787,-0.041075,-0.040668,-0.99003,-0.13488,-108.59,-36.471,16.9
0.70064,-0.079511,0.34766,-7.9602,-0.087749,0.16527,0.12031,0.31255,-0.041713,-0.055736,-0.99181,-0.11492,-109,-36.425,16.697
0.72718,-0.086016,0.36368,-10.121,-0.053049,0.21032,0.089677,0.38938,-0.02942,-0.095409,-0.99423,-0.04893,-110.51,-36.248,15.942
0.75846,-0.10218,0.38402,-12.198,-0.18095,0.15172,0.31315,0.45935,-0.037939,-0.13868,-0.99031,0.0075489,-112.02,-36.059,15.184
0.78582,-0.12445,0.40343,-14.182,-0.1839,0.11834,0.3238,0.52879,-0.032075,-0.18575,-0.9807,0.061028,-113.52,-35.837,14.417
0.72461,-0.12341,0.36416,-15.751,-0.18764,0.061128,0.30873,0.5837,-0.037899,-0.21657,-0.97048,0.10611,-114.75,-35.635,13.79
0.72498,-0.12899,0.36278,-16.342,-0.19367,0.043163,0.31192,0.6067,-0.039976,-0.23325,-0.96462,0.12293,-115.18,-35.561,13.575
0.70702,-0.13131,0.35142,-17.283,-0.18022,0.013724,0.27204,0.64529,-0.042006,-0.25599,-0.95441,0.15353,-115.86,-35.437,13.235
0.70414,-0.14352,0.34498,-19.405,-0.12412,0.041857,0.18886,0.72747,-0.035446,-0.29698,-0.92897,0.22097,-117.36,-35.144,12.495
0.7323,-0.16023,0.35226,-21.536,-0.097817,0.022247,0.1314,0.80242,-0.034904,-0.33019,-0.90067,0.28243,-118.86,-34.828,11.766
0.74634,-0.16619,0.35806,-21.862,-0.092277,0.017626,0.11815,0.81382,-0.034932,-0.33868,-0.89512,0.28993,-119.1,-34.776,11.651
0.76689,-0.17372,0.36392,-22.622,-0.084691,-0.018645,0.081055,0.84122,-0.037177,-0.35037,-0.88315,0.31191,-119.67,-34.648,11.38
0.88278,-0.21376,0.4069,-24.583,-0.05819,-0.092857,-0.010366,0.91285,-0.035908,-0.37402,-0.85001,0.37093,-121.18,-34.296,10.676
0.88821,-0.21511,0.40521,-25.084,-0.026208,-0.00049727,-0.011115,0.9288,-0.027684,-0.37904,-0.84204,0.3838,-121.62,-34.189,10.473
0.88737,-0.21541,0.40132,-25.495,-0.19197,-0.0004513,0.32569,0.94262,-0.039644,-0.38308,-0.835,0.395,-121.98,-34.1,10.307
0.79405,-0.19872,0.34557,-27.198,-0.15912,-0.0081235,0.25364,1.0119,-0.041743,-0.39713,-0.79857,0.45229,-123.5,-33.728,9.6371
0.79583,-0.21248,0.33881,-29.109,-0.11145,-0.050096,0.13361,1.087,-0.036805,-0.4162,-0.75327,0.50928,-125.02,-33.336,8.9834
0.82118,-0.22329,0.3469,-29.867,-0.093511,-0.078692,0.079909,1.1139,-0.034274,-0.42313,-0.73577,0.52878,-125.62,-33.174,8.7276
0.83654,-0.229,0.35144,-30.33,-0.048124,0.0092932,0.060594,1.1271,-0.022537,-0.42634,-0.72703,0.5382,-126,-33.07,8.5673
0.88469,-0.25009,0.35883,-32.145,-0.028889,-0.010151,0.0052929,1.167,-0.0214,-0.42936,-0.70153,0.56878,-127.52,-32.647,7.9382
0.90095,-0.26356,0.3426,-33.866,-0.018036,-0.0051583,0.0045675,1.1968,-0.013335,-0.42424,-0.68367,0.59381,-129.05,-32.209,7.3378
0.89706,-0.26526,0.33809,-34.176,-0.10873,-0.0077156,0.23754,1.2013,-0.015263,-0.42592,-0.68027,0.59651,-129.33,-32.127,7.2321
0.87877,-0.26133,0.32729,-34.527,-0.096211,-0.014505,0.21238,1.206,-0.011553,-0.42586,-0.67716,0.60008,-129.64,-32.033,7.1142
0.86231,-0.26254,0.30735,-36.272,-0.023483,-0.0094501,0.094206,1.2058,0.011746,-0.42124,-0.67866,0.60165,-131.18,-31.572,6.5573
0.89633,-0.28695,0.31681,-38.055,0.01378,9.2202e-05,0.030771,1.1755,0.022228,-0.42594,-0.69695,0.57692,-132.71,-31.092,6.0111
0.90084,-0.2924,0.31742,-38.461,0.019549,-0.0092592,0.017719,1.1657,0.025972,-0.42933,-0.70206,0.56815,-133.08,-30.975,5.8829
0.90079,-0.30264,0.30539,-40.161,0.035906,-0.026289,0.014126,1.1057,0.044697,-0.4241,-0.74011,0.5219,-134.61,-30.467,5.3511
0.90164,-0.30312,0.30252,-40.41,0.038348,-0.020053,0.019227,1.0943,0.046556,-0.42336,-0.74686,0.5128,-134.83,-30.392,5.2755
0.89814,-0.29406,0.29146,-42.111,0.058471,-0.040291,0.052157,0.98626,0.080451,-0.40419,-0.80932,0.42618,-136.37,-29.876,4.7682
0.90385,-0.29399,0.29301,-42.407,0.053702,-0.0032072,0.034294,0.96551,0.059853,-0.39954,-0.82038,0.40907,-136.64,-29.789,4.6821
0.90826,-0.29453,0.29463,-42.59,0.059249,-0.00060386,0.021039,0.95453,0.060235,-0.3962,-0.82635,0.40022,-136.8,-29.736,4.6285
0.9041,-0.28572,0.30644,-44.29,0.070384,-0.016985,0.012053,0.84178,0.072437,-0.37964,-0.87514,0.30001,-138.34,-29.239,4.1143
0.90551,-0.27775,0.30849,-44.891,0.072894,-0.0082003,0.0073646,0.79868,0.07083,-0.35961,-0.89473,0.26484,-138.89,-29.069,3.9296
0.91135,-0.24266,0.31934,-46.597,0.067835,-0.021253,-0.0037704,0.68197,0.066058,-0.30321,-0.93814,0.16722,-140.43,-28.623,3.3915
0.92131,-0.17653,0.33395,-48.302,0.078591,-0.0089289,-0.095092,0.58946,0.042407,-0.23454,-0.96738,0.095711,-142,-28.263,2.8364
0.92408,-0.17107,0.33608,-48.448,0.079601,-0.0083954,-0.10255,0.58342,0.040606,-0.21339,-0.97214,0.096967,-142.13,-28.237,2.7876
0.90657,-0.15705,0.3395,-48.823,0.051321,0.15964,-0.021455,0.5731,0.014449,-0.18919,-0.97732,0.095155,-142.48,-28.175,2.6599
0.73757,-0.06384,0.30749,-50.555,0.044135,0.065048,-0.089852,0.55976,0.00096269,-0.1436,-0.98467,0.099038,-144.04,-27.967,2.0404
0.71249,-0.047693,0.30363,-50.976,0.040744,0.053892,-0.092528,0.56,-0.0021063,-0.11484,-0.98713,0.11129,-144.35,-27.943,1.9096
0.69688,-0.036958,0.30162,-51.284,0.037761,0.046005,-0.092962,0.56102,-0.0045044,-0.10399,-0.98767,0.11704,-144.57,-27.93,1.8153
0.68341,-0.029232,0.29735,-51.528,0.037551,0.015906,-0.092242,0.56193,-0.00299,-0.080117,-0.98848,0.12841,-144.74,-27.922,1.7415
0.5573,0.033499,0.24967,-53.805,0.03973,0.0017213,-0.10503,0.57282,-0.0065785,-0.031166,-0.98634,0.16175,-146.3,-27.933,1.057
0.53877,0.042094,0.24306,-54.237,0.038913,-0.0017054,-0.10573,0.57599,-0.008111,-0.003922,-0.98413,0.17741,-146.54,-27.949,0.949
0.52944,0.049232,0.2387,-54.615,0.037347,0.0040548,-0.1029,0.57902,-0.0078733,0.0072843,-0.98257,0.18574,-146.74,-27.967,0.85705
0.5147,0.054041,0.23222,-54.964,0.0059428,0.16248,-0.10005,0.5839,-0.020085,0.0072999,-0.98156,0.19102,-146.93,-27.985,0.7737
0.00096773,-0.00016353,0.00019095,0,6.8204e-06,1.8735e-06,6.2315e-06,0,7.4849e-06,1,0,0,-106.62,-48.064,1.4223
5.458e-05,0.00093383,1.2688e-05,0,0.00011428,4.5745e-08,-0.0004895,0,7.4207e-08,1,0,0,-90.599,-61.451,5.0843
0,0.001,0,0,-1.5548e-20,0,0,0,0,1,0,0,-101.44,-36.518,49.732
0,0.001,0,0,0,0,0,0,0,1,0,0,-18.037,-58.241,29.484
0.00089324,-0.00017797,0.00041217,0,-2.6496e-05,5.4706e-06,-1.9418e-05,0,-3.2653e-05,1,0,0,-128.44,8.1774,30.066
0,0.00063203,-0.00036804,0,0.00050978,0,0,0,0,1,0,0,-51.683,-37.173,52.539
0,0.00040417,-0.00059595,0,-0.00050978,0,0,0,0,1,0,0,-67.389,-52.59,54.571
0,0.001,0,0,-6.9103e-21,0,0,0,0,1,0,0,-30.006,25.16,23.394
0.00089757,-0.00036877,0.00024071,0,1.2623e-05,1.3213e-05,1.8744e-05,0,1.0972e-05,1,0,0,-82.788,9.0894,42.624
0.00090592,0.00034597,-0.00024386,0,4.1446e-07,-1.0773e-05,-1.6568e-05,0,6.8879e-07,1,0,0,-58.451,-12.801,12.733
0,4.2347e-05,-0.00095785,0,0.00050978,0,0,0,0,1,0,0,-37.726,-11.9,53.696
3.1444e-05,0.00099033,-3.7829e-05,0,-2.6327e-06,-0.00015283,4.0348e-05,0,-0.00015426,1,0,0,-52.725,-23.2,51.531
0,0.001,0,0,2.0731e-20,0,0,0,0,1,0,0,-110.53,-14.257,50.232
0.0009629,-0.00024392,0.00011506,0,-7.4164e-06,-4.2705e-06,-1.6267e-05,0,-7.9717e-06,1,0,0,-99.621,-1.6244,4.7197
0.00099471,-7.0727e-05,7.406e-05,0,2.1129e-06,3.2262e-06,2.6969e-06,0,2.0734e-06,1,0,0,-121.53,-2.2578,-1.1019
0,0.001,0,0,5.1827e-21,0,0,0,0,1,0,0,-70.047,-11.175,65.012
0.31165,0.14678,-0.18402,0,0.13752,-0.22677,0.020648,0,0.014781,1,0,0,-41.367,-25.027,34.287
0,0.001,0,0,4.1462e-20,0,0,0,0,1,0,0,-105.14,-14.581,63.915
0.00085007,-0.00038274,0.0003609,0,-2.4563e-05,1.0805e-05,-1.384e-05,0,-3.0021e-05,1,0,0,-104.4,3.6429,31.587
0,0.001,0,0,4.8372e-20,0,0,0,0,1,0,0,-127.05,-12.479,50.107
0.00087698,0.00025018,-0.00040925,0,-3.7993e-06,2.4307e-05,-8.914e-06,0,6.3997e-06,1,0,0,-54.053,9.7469,32.695
0,0.001,0,0,2.7641e-20,0,0,0,0,1,0,0,-124.09,8.8912,46.54
0.0011914,-0.00019485,0.00035589,0,0.00013014,-0.0011055,-0.00099332,0,1.3461e-05,1,0,0,-121.97,-49.542,16.425
0,0.001,0,0,2.7641e-20,0,0,0,0,1,0,0,-19.933,-6.4489,44.686
0.0009828,0.00018396,-1.172e-05,0,-5.2912e-06,-4.7237e-06,5.5758e-06,0,-6.1349e-06,1,0,0,-62.826,22.235,4.0722
0.00079671,0.00013689,5.0946e-05,0,0.00055459,0.00054455,7.8925e-05,0,0.00064249,1,0,0,-73.707,-14.417,-1.5214
4.5885e-05,-0.00069314,0.00036865,0,-0.0017808,-0.0001833,-0.00045135,0,-0.00015393,1,0,0,-90.847,-43.2,60.584
0.0028972,0.044546,-0.00087317,0,0.22727,-0.014453,0.0018463,0,0.00029195,1,0,0,-89.502,-54.231,63.436
0,0.001,0,0,-5.1827e-20,0,0,0,0,1,0,0,-77.446,17.24,56.589
0.00098864,0.00011652,-9.4781e-05,0,1.3402e-06,3.0393e-06,-1.4309e-06,0,1.8147e-06,1,0,0,-33.53,-30.148,2.9304
0,0.001,0,0,-2.0731e-20,0,0,0,0,1,0,0,-126.4,-63.073,14.542
0,0.001,0,0,1.3821e-20,0,0,0,0,1,0,0,-20.613,-11.106,51.41
0,0.001,0,0,-5.5282e-20,0,0,0,0,1,0,0,-78.543,-43.917,38.477
0,0.001,0,0,6.9103e-20,0,0,0,0,1,0,0,-38.094,33.605,24.269
4.4627e-05,0.00094267,-2.2425e-05,0,-0.00013119,-0.00015257,0.0001295,0,-0.00016163,1,0,0,-15.635,-49.23,31.768
0.0009971,-2.8422e-05,2.3891e-05,0,8.9552e-06,4.5965e-05,5.6918e-05,0,9.0025e-06,1,0,0,-61.747,2.4572,43.297
0,0.001,0,0,0,0,0,0,0,1,0,0,-20.401,-42.179,35.671
0.32278,0.030524,0.18441,0,0.12412,-0.24424,-0.1693,0,0.0037182,1,0,0,-138.96,-44.217,11.905
0.00093472,1.1863e-05,0.00035338,0,-2.208e-05,3.5534e-06,-1.1525e-05,0,-2.4685e-05,1,0,0,-110.87,-20.275,22.802
0,0.001,0,0,1.0365e-20,0,0,0,0,1,0,0,-28.769,-20.223,45.447
0.028392,0.0077367,-0.0087372,0,-0.014396,0.036394,-0.013867,0,-0.00019529,1,0,0,-31.739,-48.073,3.5173
0.00024068,0.00081986,-1.2506e-05,0,0.00036611,0.0004902,7.2036e-06,0,0.00057331,1,0,0,-66.884,-2.6414,-2.6032
0.28462,0.000132,-0.024244,0,-0.0079995,-0.19388,-0.087987,0,-0.00059259,1,0,0,-78.891,-45.017,28.826
